PID,GrLivArea,SalePrice,LotFrontage,LotArea,LotShape,OverallQual,OverallCond,MasVnrArea,ExterQual,BsmtQual,BsmtExposure,TotalBsmtSF,HeatingQC,LowQualFinSF,KitchenQual,TotRmsAbvGrd,FireplaceQu,GarageFinish,GarageArea,Fence,YrSold,RemodelBool,Age,Totalbathr,FinBsmt_Perc,Outside_Spaces,Condition_Norm,Condition_Feedr_Artery,Condition_PosAN,Condition_RRewns,MSZoning__RH,MSZoning__RM,Alley__1,LandContour__Bnk,LandContour__HLS,LandContour__Low,LotConfig__Corner,LotConfig__CulDSac,LotConfig__FR2,LotConfig__FR3,Neighborhood__Blmngtn,Neighborhood__Blueste,Neighborhood__BrDale,Neighborhood__BrkSide,Neighborhood__ClearCr,Neighborhood__CollgCr,Neighborhood__Crawfor,Neighborhood__Edwards,Neighborhood__Gilbert,Neighborhood__Greens,Neighborhood__GrnHill,Neighborhood__IDOTRR,Neighborhood__Landmrk,Neighborhood__MeadowV,Neighborhood__Mitchel,Neighborhood__NPkVill,Neighborhood__NWAmes,Neighborhood__NoRidge,Neighborhood__NridgHt,Neighborhood__OldTown,Neighborhood__SWISU,Neighborhood__Sawyer,Neighborhood__SawyerW,Neighborhood__Somerst,Neighborhood__StoneBr,Neighborhood__Timber,Neighborhood__Veenker,HouseStyle__1.5Fin,HouseStyle__1.5Unf,HouseStyle__2.5Fin,HouseStyle__2.5Unf,HouseStyle__2Story,HouseStyle__SFoyer,HouseStyle__SLvl,RoofStyle__Flat,RoofStyle__Gambrel,RoofStyle__Hip,RoofStyle__Mansard,RoofStyle__Shed,MasVnrType__BrkCmn,MasVnrType__BrkFace,MasVnrType__Stone,CentralAir__0,Electrical__0,PavedDrive__0,SaleType__Contract,SaleType__Other,PoolArea__1,Foundation__BrkTil,Foundation__PConc,Foundation__Slab,Foundation__Stone,Foundation__Wood,Season__Autumn,Season__Spring,Season__Winter,SaleCondition__Other,NeighborhoodSafety__1,NeighborhoodSafety__2,NeighborhoodSafety__3,NeighborhoodSafety__4,NeighborhoodSafety__5,NeighborhoodSafety__7,NeighborhoodSD__5
534431050,2461,197600,68.0,9724,4,5,7,265.0,4,3,0,1140,4,0,3,7,4,1,400,2,2010,1,58,2.0,58.72042068,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
528344060,1924,280000,78.0,12011,3,8,5,530.0,4,4,2,1086,5,0,4,7,3,2,592,0,2006,0,8,3.5,87.94848206,657,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
909452114,1652,203135,85.0,19645,3,7,6,44.0,3,4,0,423,5,0,4,6,0,2,473,0,2010,1,16,3.5,80.89622642,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
909455040,1191,162500,35.0,3907,3,8,5,0.0,4,4,2,1191,4,0,4,5,3,1,531,0,2010,0,21,2.0,6.375838926,193,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
534276190,1014,98000,74.0,7785,3,5,5,0.0,3,0,0,0,3,0,3,6,0,2,267,2,2008,0,52,1.0,0.0,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
907253060,1865,235000,66.633846,10316,3,7,5,0.0,4,4,0,992,5,0,4,7,3,2,839,0,2008,0,8,3.5,74.01812689,184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
902329090,1762,157000,60.0,7200,4,7,7,0.0,3,2,0,596,5,0,4,8,0,1,576,0,2006,1,86,2.5,0.0,257,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
527453160,1456,143000,24.0,2308,4,6,6,0.0,3,4,0,855,4,0,3,7,0,2,460,0,2008,0,33,2.5,67.75700935,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
903233080,2009,150000,52.0,6240,4,7,5,0.0,3,3,1,989,3,0,3,7,4,1,400,3,2008,1,69,2.0,54.54545455,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
528292060,2322,225000,41.0,12460,3,7,5,0.0,4,4,0,1037,5,0,3,8,3,3,400,0,2008,1,9,2.5,83.8150289,188,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
909256120,954,119750,50.0,6305,4,5,7,0.0,3,2,0,920,5,0,2,5,4,1,240,3,2007,1,69,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
906223220,2037,229000,85.0,10541,3,7,5,0.0,4,4,2,672,5,0,4,8,3,3,472,0,2008,0,12,2.5,0.0,133,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
535153150,1261,163000,76.0,9120,4,6,6,0.0,3,3,0,1261,5,0,3,6,3,2,433,0,2008,0,50,2.0,52.45641838,288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
527163080,1187,160000,81.468023,9556,3,7,5,52.0,3,4,0,1168,4,0,4,6,0,2,420,0,2007,1,15,2.0,0.0,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
907414080,1476,173500,64.0,8633,4,6,5,0.0,4,4,0,738,5,0,4,7,0,3,540,0,2009,0,4,3.5,26.11637348,135,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
527402090,1109,139000,70.0,10500,4,5,7,82.0,3,3,2,372,3,0,3,5,0,1,288,2,2007,1,36,1.5,93.56568365,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
535426260,1253,157000,81.468023,10920,3,6,5,212.0,3,3,0,1253,3,0,3,5,2,2,352,2,2008,0,48,2.5,58.45295056,389,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
528322020,2551,384500,100.0,12191,3,8,5,515.0,4,4,2,1779,5,0,4,8,3,3,925,0,2007,1,10,3.5,66.34831461,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
908152180,2233,141000,56.45679,9555,3,5,6,0.0,3,0,0,0,3,0,3,11,0,3,579,0,2007,0,28,2.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
909131170,1482,140000,66.633846,12155,3,6,8,0.0,3,3,0,672,3,0,2,7,0,1,400,0,2008,1,83,2.0,23.17979198,254,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
527146135,2687,270000,68.0,13108,3,8,5,0.0,4,4,0,2062,5,0,4,9,0,3,618,0,2006,0,12,2.5,0.0,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
907255010,1358,220000,81.468023,11088,4,8,5,0.0,4,4,0,1348,5,0,4,5,3,1,418,0,2006,0,4,2.5,64.64047443,234,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
528142110,1944,360000,90.0,12378,3,9,5,0.0,4,5,3,1896,5,0,5,8,5,3,708,0,2006,1,3,3.0,67.15867159,383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
533223030,1452,156000,35.0,3768,4,7,5,218.0,4,4,0,691,5,0,4,6,0,1,506,0,2009,0,10,3.5,79.33526012,34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
907131120,1796,211000,56.45679,9531,3,6,5,0.0,3,4,1,794,5,0,3,7,0,2,546,3,2007,0,9,3.5,88.80503145,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
534201130,980,135500,75.0,9750,4,5,5,0.0,3,3,2,980,4,0,3,6,0,3,384,0,2006,0,39,2.0,89.70438328,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
528366050,3228,430000,66.633846,12692,3,8,5,0.0,4,4,0,3200,5,0,4,10,4,2,546,0,2007,1,15,4.0,38.45673227,630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
528340030,3078,410000,89.0,10557,3,9,5,422.0,4,5,3,1408,5,0,4,9,3,3,806,0,2007,0,9,3.5,47.69339957,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
903475020,825,125000,49.0,8235,3,5,7,0.0,3,3,0,825,3,0,3,4,0,2,720,3,2008,1,53,2.0,99.87893462,190,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
908152290,1408,171500,60.0,7023,4,5,5,0.0,3,4,0,734,4,0,3,6,0,3,489,0,2007,1,2,3.5,83.1292517,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
527163100,1658,188000,66.633846,8000,4,6,5,0.0,3,4,0,773,4,0,3,8,3,3,431,0,2008,1,13,3.5,28.29457364,308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
916477020,2262,305000,85.0,12244,4,8,5,226.0,4,4,3,1482,5,0,4,10,4,3,749,0,2008,0,5,3.5,58.73229939,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
535456010,1556,119000,75.0,8512,4,5,5,0.0,3,3,0,1556,3,0,3,8,0,0,0,0,2006,0,46,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
534129080,1724,197900,56.45679,17871,3,6,5,359.0,3,4,2,1680,2,0,3,7,4,2,480,0,2009,1,42,2.5,31.40987507,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
535101020,1128,178000,75.0,11380,3,6,8,216.0,3,3,3,1080,4,0,4,5,4,1,315,0,2010,1,44,2.0,87.32654949,238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
528320060,3627,625000,118.0,35760,3,10,5,1378.0,4,5,3,1930,5,0,4,10,3,3,807,0,2006,1,11,4.5,71.82806836,437,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
903234220,1582,150000,51.0,6120,4,5,6,0.0,3,3,0,952,3,0,3,6,4,1,250,0,2009,1,71,2.0,28.64637985,373,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
911370520,1646,250000,44.0,3811,3,7,5,174.0,4,5,3,1594,5,0,5,5,4,3,482,0,2008,1,4,3.5,92.4137931,336,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
528218020,1536,176000,65.0,10237,4,6,5,0.0,4,4,0,768,5,0,4,6,4,3,400,0,2007,1,2,2.5,0.0,138,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
902325050,1768,163000,60.0,10800,4,7,7,0.0,3,4,1,880,2,0,3,6,3,1,320,0,2006,1,92,1.5,44.26787741,341,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
905427070,2108,235000,120.0,13728,4,6,7,0.0,3,3,0,1127,5,0,4,7,3,1,540,0,2008,1,73,2.0,55.4964539,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
907252050,1762,222000,66.633846,9930,3,7,5,199.0,4,4,0,826,5,0,4,6,0,3,591,0,2006,0,4,2.5,55.13905683,374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
907253130,2153,313000,66.633846,11050,4,9,5,204.0,4,5,1,1440,5,0,5,8,5,3,736,0,2009,0,9,3.5,62.73421235,395,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
903429080,1826,155000,50.0,2500,4,7,8,0.0,4,3,0,910,5,0,5,7,4,1,164,0,2009,1,94,2.5,32.82107574,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
527451060,987,106000,21.0,1869,4,6,6,127.0,3,3,0,483,3,0,3,5,0,1,280,0,2008,0,38,1.5,66.32231405,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
907418040,1361,193000,74.0,9627,4,7,5,0.0,4,4,2,1351,5,0,4,6,0,2,610,0,2008,0,1,2.0,1.775147929,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
911226030,864,65000,60.0,9000,4,4,6,0.0,3,2,1,592,5,0,2,5,0,1,216,0,2008,1,88,1.5,0.0,190,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
535402230,1207,147000,77.0,9510,4,6,5,161.0,3,3,0,1135,5,0,3,6,0,2,264,0,2006,1,44,1.5,61.70774648,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
527427230,1337,184000,26.0,5858,3,7,5,0.0,4,4,0,1405,5,0,4,5,2,3,511,0,2010,0,11,3.0,74.75106686,271,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903204030,1435,128250,55.0,8674,4,5,6,0.0,3,2,0,910,3,0,3,6,0,1,308,0,2007,0,57,2.0,99.89023052,33,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
923225360,988,91000,21.0,1596,4,4,5,0.0,3,4,3,462,3,0,3,5,0,1,297,2,2009,0,36,2.0,99.78401728,221,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
903202120,1577,140200,65.0,6435,4,6,5,0.0,3,3,0,972,4,0,2,6,4,1,312,0,2006,1,67,1.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
527455050,1548,147000,24.0,2364,4,6,5,0.0,3,4,0,804,3,0,3,7,3,1,440,0,2009,0,31,3.0,39.7515528,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
903231190,1344,115000,66.633846,6240,4,5,4,0.0,3,4,0,896,4,0,3,7,0,1,240,0,2006,1,70,1.0,0.0,314,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
528275110,1995,219500,66.633846,8740,3,7,5,0.0,4,4,0,854,5,0,4,8,4,3,435,0,2007,0,5,2.5,67.13450292,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
906202040,1298,180000,66.633846,11200,4,6,5,85.0,4,4,0,1298,3,0,4,5,3,1,403,0,2006,0,21,3.0,96.84372594,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
902401130,1482,143000,50.0,9000,4,7,9,0.0,3,3,0,650,5,0,3,7,0,1,324,0,2009,1,89,1.5,95.85253456,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
