,PID,Longitude,Latitude,Neighborhood
1220,535383110,-93.612253,42.035257,OldTown
1221,535383120,-93.612254,42.03528,OldTown
1222,535401080,-93.607275,42.040085,NAmes
1223,535402010,-93.610355,42.0417879,NAmes
1224,535402070,-93.608984,42.040811,NAmes
1225,535402090,-93.607655,42.04015,NAmes
1226,535402100,-93.607582,42.040105,NAmes
1227,535402120,-93.607422,42.040021,NAmes
1228,535402140,-93.607117,42.039338,NAmes
1229,535402220,-93.60942,42.040081,NAmes
1230,535402230,-93.610278,42.040297,NAmes
1231,535402270,-93.610588,42.040295,NAmes
1232,535402330,-93.610649,42.04124,NAmes
1233,535403010,-93.610663,42.040142,NAmes
1234,535403030,-93.610561,42.040146,NAmes
1235,535403040,-93.610501,42.040148,NAmes
1236,535403150,-93.607257,42.0385,NAmes
1237,535403190,-93.608196,42.038509,NAmes
1238,535403200,-93.608422,42.038497,NAmes
1239,535403210,-93.608927,42.038349,NAmes
1240,535403280,-93.609226,42.039047,NAmes
1241,535404080,-93.609073,42.038297,NAmes
1242,535425010,-93.606905,42.041119,NAmes
1243,535425040,-93.606508,42.041874,NAmes
1244,535425050,-93.605384,42.0416529,NAmes
1245,535425060,-93.605189,42.041173,NAmes
1246,535425070,-93.606573,42.040766,NAmes
1247,535425080,-93.60674,42.040768,NAmes
1248,535426130,-93.605388,42.038888,NAmes
1249,535426150,-93.60552,42.038811,NAmes
1250,535426195,-93.605727,42.03902,NAmes
1251,535426260,-93.605659,42.038686,NAmes
1252,535426350,-93.607174,42.039987,NAmes
1253,535427070,-93.604106,42.039568,NAmes
1254,535450070,-93.609059,42.037129,NAmes
1255,535450100,-93.609054,42.036098,NAmes
1256,535450160,-93.608977,42.035712,NAmes
1257,535450180,-93.610503,42.035782,NAmes
1258,535450190,-93.610609,42.035733,NAmes
1259,535450210,-93.61061,42.035867,NAmes
1260,535450220,-93.610611,42.035921,NAmes
1261,535450310,-93.610623,42.037329,NAmes
1262,535451010,-93.608219,42.03807,NAmes
1263,535451040,-93.607957,42.037203,NAmes
1264,535451100,-93.607963,42.035954,NAmes
1265,535451110,-93.607963,42.035876,NAmes
1266,535451170,-93.608903,42.035841,NAmes
1267,535451190,-93.608903,42.035996,NAmes
1268,535451210,-93.608904,42.036099,NAmes
1269,535451230,-93.608909,42.037104,NAmes
1270,535451250,-93.60891,42.037233,NAmes
1271,535452090,-93.606891,42.03602,NAmes
1272,535452120,-93.60688,42.035813,NAmes
1273,535452140,-93.607814,42.03572,NAmes
1274,535453020,-93.605971,42.037162,NAmes
1275,535453040,-93.60597,42.037006,NAmes
1276,535453070,-93.605969,42.03594,NAmes
1277,535453080,-93.605968,42.035862,NAmes
1278,535453100,-93.605968,42.035706,NAmes
1279,535453150,-93.60674,42.036002,NAmes
1280,535453160,-93.606743,42.036053,NAmes
1281,535453180,-93.606782,42.037084,NAmes
1282,535453200,-93.606786,42.037214,NAmes
1283,535453210,-93.606788,42.037291,NAmes
1284,535454030,-93.609053,42.034805,NAmes
1285,535454050,-93.609053,42.03471,NAmes
1286,535454060,-93.609053,42.034662,NAmes
1287,535454070,-93.609218,42.0347571,NAmes
1288,535454100,-93.609945,42.0347542,NAmes
1289,535454150,-93.610604,42.034811,NAmes
1290,535455060,-93.607948,42.034564,NAmes
1291,535455080,-93.608765,42.034789,NAmes
1292,535455090,-93.608903,42.034686,NAmes
1293,535456010,-93.606892,42.034829,NAmes
1294,535456020,-93.606893,42.034757,NAmes
1295,535456050,-93.6071073,42.0347301,NAmes
1296,535456070,-93.607799,42.034636,NAmes
1297,535456100,-93.607801,42.034801,NAmes
1298,535456110,-93.607801,42.034848,NAmes
1299,535457010,-93.605943,42.034748,NAmes
1300,535457020,-93.605942,42.034685,NAmes
1301,535457040,-93.606746,42.034614,NAmes
1302,535457050,-93.606746,42.034564,NAmes
1303,535457070,-93.606744,42.034708,NAmes
1304,535457090,-93.606742,42.034851,NAmes
1305,535475010,-93.604987,42.037049,NAmes
1306,535475020,-93.604986,42.036973,NAmes
1307,535476110,-93.604047,42.038948,NAmes
1308,535476240,-93.603879,42.038257,NAmes
1309,535476350,-93.604835,42.036873,NAmes
1310,535476360,-93.604836,42.036949,NAmes
1311,535476370,-93.604837,42.037025,NAmes
1312,535477020,-93.603705,42.037093,NAmes
1313,535477060,-93.603704,42.036792,NAmes
1314,535477090,-93.603702,42.035724,NAmes
1315,535477130,-93.603701,42.035423,NAmes
1316,535477150,-93.603701,42.035287,NAmes
1317,535477180,-93.603703,42.0346,NAmes
1318,535478010,-93.605839,42.03548,NAmes
1319,535478040,-93.604562,42.035034,NAmes
1320,535478070,-93.604687,42.034618,NAmes
1321,535478090,-93.604568,42.034753,NAmes
1322,535478110,-93.6050674,42.0345614,NAmes
1323,902100010,-93.618969,42.034403,OldTown
1324,902100030,-93.619415,42.034128,OldTown
1325,902100110,-93.618539,42.033267,OldTown
1326,902101010,-93.6179738,42.0342224,OldTown
1327,902101050,-93.617164,42.033385,OldTown
1328,902102060,-93.615582,42.033379,OldTown
1329,902102080,-93.615583,42.033273,OldTown
1330,902103090,-93.61852,42.032144,OldTown
1331,902103100,-93.619013,42.0320748,OldTown
1332,902103120,-93.6195025,42.0323259,OldTown
1333,902103150,-93.62026,42.032396,OldTown
1334,902104020,-93.617139,42.032346,OldTown
1335,902104060,-93.617135,42.032134,OldTown
1336,902105010,-93.61648,42.0330566,OldTown
1337,902105020,-93.615596,42.032392,OldTown
1338,902105050,-93.615598,42.032202,OldTown
1339,902105060,-93.615599,42.032108,OldTown
1340,902105110,-93.616988,42.032254,OldTown
1341,902105130,-93.616991,42.032419,OldTown
1342,902106010,-93.6195361,42.0319053,OldTown
1343,902106040,-93.618489,42.03139,OldTown
1344,902106060,-93.618486,42.031305,OldTown
1345,902106070,-93.6190545,42.0314733,OldTown
1346,902106090,-93.619513,42.031506,OldTown
1347,902106120,-93.62024,42.03131,OldTown
1348,902106130,-93.62024,42.031363,OldTown
1349,902106140,-93.620241,42.031381,OldTown
1350,902107030,-93.617106,42.03136,OldTown
1351,902107050,-93.617135,42.031369,OldTown
1352,902108060,-93.615681,42.031347,OldTown
1353,902109010,-93.618799,42.03121,OldTown
1354,902109080,-93.6189373,42.030427,OldTown
1355,902109110,-93.6195822,42.0304142,OldTown
1356,902109120,-93.6198478,42.030418,OldTown
1357,902109130,-93.6200683,42.0304742,OldTown
1358,902109140,-93.620216,42.030327,OldTown
1359,902109160,-93.620219,42.030482,OldTown
1360,902110010,-93.6176729,42.0311108,OldTown
1361,902110080,-93.6176367,42.0303538,OldTown
1362,902110090,-93.6179112,42.0303783,OldTown
1363,902110120,-93.618335,42.030396,OldTown
1364,902111010,-93.615638,42.031196,OldTown
1365,902125020,-93.614011,42.033623,OldTown
1366,902125080,-93.614002,42.033279,OldTown
1367,902125120,-93.615432,42.033405,OldTown
1368,902125160,-93.615431,42.033644,OldTown
1369,902128020,-93.6145858,42.0330459,OldTown
1370,902128075,-93.613969,42.032161,OldTown
1371,902128100,-93.614615,42.032305,OldTown
1372,902128150,-93.615447,42.032272,OldTown
1373,902128160,-93.615446,42.032343,OldTown
1374,902128170,-93.615446,42.032391,OldTown
1375,902134060,-93.613905,42.030267,OldTown
1376,902134100,-93.615031,42.030406,OldTown
1377,902134120,-93.615381,42.030282,OldTown
1378,902135020,-93.6129105,42.0310603,OldTown
1379,902136110,-93.6112887,42.0303597,OldTown
1380,902201090,-93.60861,42.033385,OldTown
1381,902201110,-93.608866,42.033381,OldTown
1382,902201120,-93.608867,42.033435,OldTown
1383,902201130,-93.608868,42.033489,OldTown
1384,902201140,-93.60887,42.033571,OldTown
1385,902202090,-93.607771,42.033249,OldTown
1386,902202150,-93.607776,42.033579,OldTown
1387,902204060,-93.607862,42.032064,OldTown
1388,902204080,-93.608829,42.032048,OldTown
1389,902204120,-93.608833,42.032267,OldTown
1390,902205010,-93.606842,42.032301,OldTown
1391,902205020,-93.606842,42.032276,OldTown
1392,902205070,-93.606764,42.032008,OldTown
1393,902205090,-93.607713,42.032094,OldTown
1394,902205130,-93.607723,42.032357,OldTown
1395,902205140,-93.607724,42.032381,OldTown
1396,902206020,-93.610354,42.031964,OldTown
1397,902206040,-93.608954,42.03128,OldTown
1398,902206090,-93.608938,42.030368,OldTown
1399,902206130,-93.6090761,42.0303113,OldTown
1400,902206220,-93.610466,42.030383,OldTown
1401,902206240,-93.610468,42.030467,OldTown
1402,902206260,-93.610469,42.030523,OldTown
1403,902206270,-93.61047,42.030579,OldTown
1404,902207010,-93.6082631,42.0318018,OldTown
1405,902207080,-93.607744,42.03146,OldTown
1406,902207110,-93.606803,42.031138,OldTown
1407,902207130,-93.606789,42.030388,OldTown
1408,902207140,-93.606789,42.030331,OldTown
1409,902207150,-93.606789,42.030311,OldTown
1410,902207170,-93.606788,42.030196,OldTown
1411,902207220,-93.6077128,42.0304823,OldTown
1412,902300020,-93.618662,42.03013,OldTown
1413,902300110,-93.61844,42.029028,OldTown
1414,902300215,-93.620179,42.029058,OldTown
1415,902300260,-93.620183,42.02928,OldTown
1416,902301030,-93.617061,42.029218,OldTown
1417,902301060,-93.617054,42.029007,OldTown
1418,902301080,-93.6178679,42.0290352,OldTown
1419,902301120,-93.618293,42.029142,OldTown
1420,902301130,-93.618294,42.029198,OldTown
1421,902301150,-93.618297,42.029281,OldTown
1422,902302150,-93.616911,42.029223,OldTown
1423,902303100,-93.6188503,42.0280396,OldTown
1424,902304040,-93.617037,42.028076,OldTown
1425,902304060,-93.617386,42.028287,OldTown
1426,902305080,-93.616885,42.02793,OldTown
1427,902305090,-93.616886,42.027993,OldTown
1428,902305110,-93.616887,42.028099,OldTown
1429,902306120,-93.616998,42.027073,OldTown
1430,902306130,-93.616996,42.027032,OldTown
1431,902325050,-93.613889,42.029136,OldTown
1432,902325070,-93.613887,42.028957,OldTown
1433,902325100,-93.615361,42.028951,OldTown
1434,902325160,-93.615365,42.029281,OldTown
1435,902326030,-93.612245,42.029305,OldTown
1436,902326060,-93.612239,42.029084,OldTown
1437,902327040,-93.610588,42.029146,OldTown
1438,902327070,-93.610588,42.029001,OldTown
1439,902328040,-93.613845,42.02813,OldTown
1440,902328100,-93.615337,42.027953,OldTown
1441,902329030,-93.61221,42.028145,OldTown
1442,902329070,-93.6127958,42.0281148,OldTown
1443,902329080,-93.6130761,42.0281106,OldTown
1444,902329090,-93.613763,42.027953,OldTown
1445,902330010,-93.6096888,42.0288284,OldTown
1446,902330040,-93.610582,42.028104,OldTown
1447,902330090,-93.612061,42.02819,OldTown
1448,902331010,-93.6148612,42.0276972,OldTown
1449,902332030,-93.612191,42.027154,OldTown
1450,902400110,-93.610438,42.029025,OldTown
1451,902401010,-93.6096482,42.0287814,OldTown
1452,902401030,-93.608882,42.0282,OldTown
1453,902401090,-93.609665,42.027992,OldTown
1454,902401120,-93.610008,42.028397,OldTown
1455,902401130,-93.610044,42.028556,OldTown
1456,902402010,-93.608246,42.03005,OldTown
1457,902402130,-93.607238,42.028164,OldTown
1458,902402150,-93.6076506,42.0282044,OldTown
1459,902402250,-93.608752,42.02916,OldTown
1460,902402260,-93.608752,42.029209,OldTown
1461,902403070,-93.607088,42.028165,OldTown
1462,902404010,-93.6094532,42.0277574,OldTown
1463,902405070,-93.6075521,42.0273991,OldTown
1464,902405100,-93.608704,42.027062,OldTown
1465,902405120,-93.608707,42.0272,OldTown
1466,902406020,-93.6059697,42.0272517,OldTown
1467,902406030,-93.606195,42.0272703,OldTown
1468,902406070,-93.607058,42.027227,OldTown
1469,902406090,-93.606196,42.02774,OldTown
1470,902408080,-93.608678,42.026089,OldTown
1471,902427040,-93.6047622,42.0268089,OldTown
1472,902427045,-93.604486,42.026691,OldTown
1473,902427140,-93.6041765,42.0272605,OldTown
1474,902427150,-93.6043548,42.0272664,OldTown
1475,902427180,-93.6051157,42.0272703,OldTown
1476,902456015,-93.606869,42.02297,IDOTRR
1477,902477120,-93.605207,42.023218,IDOTRR
1478,903200080,-93.6289369,42.033996,BrkSide
1479,903201020,-93.628848,42.033558,BrkSide
1480,903201030,-93.628806,42.03361,BrkSide
1481,903201080,-93.6279815,42.0333765,BrkSide
1482,903201090,-93.6281873,42.033311,BrkSide
1483,903202120,-93.626022,42.03179,BrkSide
1484,903202170,-93.625968,42.031564,BrkSide
1485,903204030,-93.6262716,42.034339,BrkSide
1486,903204040,-93.625737,42.033642,BrkSide
1487,903204095,-93.625728,42.03338,BrkSide
1488,903205040,-93.626116,42.031542,BrkSide
1489,903205085,-93.627605,42.031846,BrkSide
1490,903206070,-93.625926,42.03047,BrkSide
1491,903206120,-93.625825,42.030187,BrkSide
1492,903206160,-93.627385,42.030786,BrkSide
1493,903206170,-93.627487,42.030823,BrkSide
1494,903225040,-93.624715,42.033482,BrkSide
1495,903225050,-93.624715,42.033456,BrkSide
1496,903225090,-93.625576,42.033306,BrkSide
1497,903225140,-93.625584,42.033568,BrkSide
1498,903225150,-93.625586,42.033621,BrkSide
1499,903225160,-93.625589,42.033699,BrkSide
1500,903226060,-93.623666,42.03337,BrkSide
1501,903226130,-93.624564,42.033406,BrkSide
1502,903226150,-93.624566,42.033511,BrkSide
1503,903226160,-93.624566,42.033563,BrkSide
1504,903226170,-93.624567,42.033616,BrkSide
1505,903227020,-93.622597,42.0336,BrkSide
1506,903227070,-93.622513,42.03329,BrkSide
1507,903227080,-93.623514,42.033321,BrkSide
1508,903227090,-93.623515,42.033347,BrkSide
1509,903227140,-93.623521,42.033612,BrkSide
1510,903227150,-93.623523,42.033665,BrkSide
1511,903228040,-93.621532,42.033473,BrkSide
1512,903228060,-93.621532,42.033366,BrkSide
1513,903228070,-93.621677,42.033496,BrkSide
1514,903228080,-93.621501,42.033336,BrkSide
1515,903228090,-93.622102,42.033493,BrkSide
1516,903228120,-93.622443,42.033474,BrkSide
1517,903228150,-93.622448,42.033631,BrkSide
1518,903229040,-93.620433,42.033369,OldTown
1519,903230100,-93.624689,42.031395,BrkSide
1520,903230110,-93.624688,42.031354,BrkSide
1521,903230120,-93.624687,42.031293,BrkSide
1522,903231010,-93.623645,42.03252,BrkSide
1523,903231030,-93.623644,42.03246,BrkSide
1524,903231050,-93.623643,42.032399,BrkSide
1525,903231060,-93.623643,42.032359,BrkSide
1526,903231070,-93.623642,42.032299,BrkSide
1527,903231080,-93.623632,42.031493,BrkSide
1528,903231090,-93.623631,42.031433,BrkSide
1529,903231130,-93.623629,42.031292,BrkSide
1530,903231180,-93.624539,42.031438,BrkSide
1531,903231190,-93.62454,42.031499,BrkSide
1532,903232030,-93.622566,42.032476,BrkSide
1533,903232060,-93.622565,42.032375,BrkSide
1534,903232090,-93.622552,42.031461,BrkSide
1535,903232100,-93.622551,42.03142,BrkSide
1536,903232170,-93.623481,42.031415,BrkSide
1537,903232190,-93.623483,42.031556,BrkSide
1538,903233030,-93.621504,42.032505,BrkSide
1539,903233050,-93.621502,42.032386,BrkSide
1540,903233080,-93.621485,42.031496,BrkSide
1541,903233100,-93.621484,42.031436,BrkSide
1542,903233120,-93.621482,42.031337,BrkSide
1543,903233140,-93.6224,42.031321,BrkSide
1544,903233180,-93.622402,42.031483,BrkSide
1545,903233220,-93.622415,42.032418,BrkSide
1546,903234030,-93.620411,42.032417,OldTown
1547,903234050,-93.620409,42.032302,OldTown
1548,903234090,-93.620392,42.031467,OldTown
1549,903234160,-93.6212119,42.0314873,BrkSide
1550,903234220,-93.621351,42.03235,BrkSide
1551,903235010,-93.624591,42.031049,BrkSide
1552,903235020,-93.6243778,42.0310818,BrkSide
1553,903235100,-93.624471,42.030388,BrkSide
1554,903236010,-93.6218858,42.031057,BrkSide
1555,903236040,-93.6213592,42.0310861,BrkSide
1556,903236130,-93.6209132,42.0304477,OldTown
1557,903236200,-93.622386,42.030389,BrkSide
1558,903400030,-93.62577,42.029526,BrkSide
1559,903400040,-93.62576,42.029451,BrkSide
1560,903400180,-93.627,42.029399,BrkSide
1561,903400220,-93.62726,42.030062,BrkSide
1562,903401020,-93.625556,42.028426,BrkSide
1563,903401030,-93.625539,42.028274,BrkSide
1564,903401050,-93.625434,42.027065,BrkSide
1565,903401070,-93.625435,42.026912,BrkSide
1566,903425110,-93.62338,42.027986,OldTown
1567,903425190,-93.622773,42.02686,OldTown
1568,903425245,-93.625362,42.026759,BrkSide
1569,903425270,-93.625285,42.026998,BrkSide
1570,903425280,-93.625284,42.027088,BrkSide
1571,903425340,-93.625436,42.028544,BrkSide
1572,903425420,-93.625623,42.029556,BrkSide
1573,903426010,-93.6241649,42.0299664,OldTown
1574,903426160,-93.621676,42.02903,OldTown
1575,903426180,-93.621674,42.028888,OldTown
1576,903426200,-93.621835,42.028875,OldTown
1577,903427090,-93.621065,42.029038,OldTown
1578,903427120,-93.621525,42.028948,OldTown
1579,903429010,-93.6208294,42.0286305,OldTown
1580,903429080,-93.621504,42.027854,OldTown
1581,903429110,-93.621506,42.027998,OldTown
1582,903430080,-93.621632,42.026914,OldTown
1583,903430090,-93.621562,42.026886,OldTown
1584,903430130,-93.622624,42.02689,OldTown
1585,903450060,-93.628447,42.025229,IDOTRR
1586,903450110,-93.629495,42.020693,IDOTRR
1587,903451090,-93.628299,42.025306,IDOTRR
1588,903451110,-93.628301,42.02543,IDOTRR
1589,903452025,-93.6259506,42.0255246,IDOTRR
1590,903452090,-93.626631,42.025459,IDOTRR
1591,903453080,-93.629496,42.021576,IDOTRR
1592,903454010,-93.6277573,42.0249982,IDOTRR
1593,903454020,-93.6275675,42.0249549,IDOTRR
1594,903454060,-93.626876,42.024141,IDOTRR
1595,903454080,-93.6273219,42.0242386,IDOTRR
1596,903454090,-93.6275137,42.0242321,IDOTRR
1597,903454100,-93.627729,42.024265,IDOTRR
1598,903455030,-93.6261621,42.0249938,IDOTRR
1599,903455090,-93.6255067,42.0242578,IDOTRR
1600,903455140,-93.6265884,42.0242588,IDOTRR
1601,903456060,-93.628416,42.023117,IDOTRR
1602,903456090,-93.629501,42.022825,IDOTRR
1603,903456110,-93.629501,42.0227,IDOTRR
1604,903457040,-93.6274918,42.0238856,IDOTRR
1605,903457130,-93.628263,42.022963,IDOTRR
1606,903458020,-93.6263765,42.0238391,IDOTRR
1607,903458060,-93.625297,42.023518,IDOTRR
1608,903458110,-93.625289,42.02295,IDOTRR
1609,903458170,-93.626716,42.023085,IDOTRR
1610,903475020,-93.623738,42.026478,OldTown
1611,903475040,-93.622793,42.026723,OldTown
1612,903475060,-93.622025,42.025893,OldTown
1613,903475100,-93.621862,42.025796,OldTown
1614,903476030,-93.620386,42.026741,OldTown
1615,903476090,-93.6217097,42.0260296,OldTown
1616,903476100,-93.62188,42.0261614,OldTown
1617,903481100,-93.6246096,42.0242331,IDOTRR
1618,903481120,-93.6250433,42.0242487,IDOTRR
1619,903484020,-93.62458,42.023716,IDOTRR
1620,903484080,-93.623814,42.022951,IDOTRR
1621,903484110,-93.599575,42.022828,IDOTRR
1622,904100030,-93.657017,42.034411,Sawyer
1623,904100040,-93.656979,42.034409,Sawyer
1624,904100090,-93.65565,42.034576,Sawyer
1625,904100100,-93.655699,42.033524,Sawyer
1626,904100140,-93.656231,42.033454,ClearCr
1627,904100160,-93.657958,42.033423,Sawyer
1628,904100170,-93.65815,42.033296,Sawyer
1629,904100190,-93.659205,42.032681,Sawyer
1630,904101070,-93.656124,42.033285,ClearCr
1631,904101110,-93.655538,42.032432,ClearCr
1632,904101170,-93.657031,42.031281,ClearCr
1633,904300150,-93.658265,42.028256,ClearCr
1634,904301060,-93.658207,42.028101,Edwards
1635,904301100,-93.657107,42.028049,Edwards
1636,904301375,-93.6601886,42.0269586,Edwards
1637,904301410,-93.6600396,42.0277962,Edwards
1638,904302010,-93.655924,42.028004,SWISU
1639,904302020,-93.655885,42.028002,SWISU
1640,904302030,-93.655786,42.027997,SWISU
1641,904302260,-93.656924,42.026752,SWISU
1642,904350045,-93.658081,42.02616,SWISU
1643,904351200,-93.657241,42.022825,Edwards
1644,904351240,-93.658381,42.022978,Edwards
1645,904351280,-93.658395,42.02393,Edwards
1646,904352190,-93.655849,42.022825,SWISU
1647,905100030,-93.67555,42.033521,Sawyer
1648,905100060,-93.675549,42.033272,Sawyer
1649,905100080,-93.675559,42.032426,Sawyer
1650,905101070,-93.672207,42.034453,Sawyer
1651,905101100,-93.672036,42.034451,Sawyer
1652,905101200,-93.669741,42.034429,Sawyer
1653,905101260,-93.669839,42.033376,Sawyer
1654,905101300,-93.671021,42.033386,Sawyer
1655,905101310,-93.671076,42.033387,Sawyer
1656,905101330,-93.671213,42.033388,Sawyer
1657,905101450,-93.675399,42.0333,Sawyer
1658,905101490,-93.675401,42.033633,Sawyer
1659,905102010,-93.674417,42.033193,Sawyer
1660,905102060,-93.673401,42.033008,Sawyer
1661,905102170,-93.669806,42.033225,Sawyer
1662,905103030,-93.672241,42.032365,Sawyer
1663,905103040,-93.672288,42.032367,Sawyer
1664,905103060,-93.672381,42.03237,Sawyer
1665,905103110,-93.67369,42.032385,Sawyer
1666,905103130,-93.674456,42.03224,Sawyer
1667,905103140,-93.674517,42.032304,Sawyer
1668,905103180,-93.675408,42.032383,Sawyer
1669,905104030,-93.677504,42.032098,Sawyer
1670,905104090,-93.676953,42.031533,Sawyer
1671,905104110,-93.677717,42.031248,Sawyer
1672,905104180,-93.677945,42.031123,Sawyer
1673,905104210,-93.678141,42.029867,Sawyer
1674,905104240,-93.678149,42.029562,Sawyer
1675,905105010,-93.675606,42.031356,Sawyer
1676,905105040,-93.675714,42.031215,Sawyer
1677,905105070,-93.676659,42.03069,Sawyer
1678,905105170,-93.677997,42.029679,Sawyer
1679,905105190,-93.677991,42.029863,Sawyer
1680,905105200,-93.677992,42.029924,Sawyer
1681,905105260,-93.677601,42.031139,Sawyer
1682,905106140,-93.676654,42.029731,Sawyer
1683,905106150,-93.676681,42.029786,Sawyer
1684,905106170,-93.676674,42.030519,Sawyer
1685,905106210,-93.676455,42.030611,Sawyer
1686,905107070,-93.672278,42.032216,Sawyer
1687,905107110,-93.671511,42.031187,Sawyer
1688,905107140,-93.672119,42.030591,Sawyer
1689,905107220,-93.674385,42.030702,Sawyer
1690,905107240,-93.673601,42.031362,Sawyer
1691,905107250,-93.673565,42.03136,Sawyer
1692,905107280,-93.672718,42.031348,Sawyer
1693,905107300,-93.672645,42.031347,Sawyer
1694,905107310,-93.672651,42.031342,Sawyer
1695,905107320,-93.672523,42.03128,Sawyer
1696,905107380,-93.674179,42.03156,Sawyer
1697,905108090,-93.670204,42.030231,Sawyer
1698,905108120,-93.670514,42.030232,Sawyer
1699,905108170,-93.671905,42.030552,Sawyer
1700,905108190,-93.671849,42.030628,Sawyer
1701,905108220,-93.671369,42.031138,Sawyer
1702,905109130,-93.670503,42.030082,ClearCr
1703,905109170,-93.670114,42.03009,ClearCr
1704,905200010,-93.668544,42.034422,Sawyer
1705,905200160,-93.665521,42.033454,Sawyer
1706,905200220,-93.666432,42.033427,Sawyer
1707,905200260,-93.66636,42.033277,Sawyer
1708,905200280,-93.665569,42.033285,Sawyer
1709,905200290,-93.665505,42.03247,Sawyer
1710,905200350,-93.666813,42.032302,Sawyer
1711,905200380,-93.667081,42.032307,Sawyer
1712,905200490,-93.669544,42.033686,Sawyer
1713,905200510,-93.669465,42.033834,Sawyer
1714,905201020,-93.663727,42.034414,Sawyer
1715,905201030,-93.663619,42.03387,Sawyer
1716,905201080,-93.664037,42.032528,Sawyer
1717,905201090,-93.66412,42.032478,Sawyer
1718,905201110,-93.665355,42.032495,Sawyer
1719,905201120,-93.665356,42.032566,Sawyer
1720,905202090,-93.668378,42.032164,Sawyer
1721,905202190,-93.668392,42.031635,ClearCr
1722,905202210,-93.667082,42.032157,ClearCr
1723,905202230,-93.666979,42.032155,ClearCr
1724,905225020,-93.662239,42.034421,Sawyer
1725,905225040,-93.662134,42.03392,Sawyer
1726,905225080,-93.662039,42.032575,ClearCr
1727,905225090,-93.662126,42.032652,ClearCr
1728,905226030,-93.660673,42.033692,Sawyer
1729,905226050,-93.660671,42.033557,Sawyer
1730,905226080,-93.660691,42.032638,Sawyer
1731,905226110,-93.660812,42.032653,ClearCr
1732,905226130,-93.661983,42.033726,Sawyer
1733,905226170,-93.661985,42.034018,Sawyer
1734,905227050,-93.660521,42.033559,Sawyer
1735,905228020,-93.659355,42.032699,Sawyer
1736,905228050,-93.659279,42.032564,Sawyer
1737,905229040,-93.660877,42.032503,ClearCr
1738,905300010,-93.678165,42.029453,Sawyer
1739,905300020,-93.678125,42.029453,Sawyer
1740,905300080,-93.676352,42.028836,Sawyer
1741,905301050,-93.676272,42.02868,ClearCr
1742,905325030,-93.667904,42.026547,ClearCr
1743,905351045,-93.674402,42.023651,ClearCr
1744,905351089,-93.676219,42.024662,ClearCr
1745,905352010,-93.673958,42.02384,ClearCr
1746,905352030,-93.6739889,42.0243033,ClearCr
1747,905352070,-93.67358,42.02521,ClearCr
1748,905352140,-93.675038,42.024673,ClearCr
1749,905352180,-93.674582,42.024087,ClearCr
1750,905376090,-93.669606,42.026185,Edwards
1751,905377010,-93.671177,42.023229,Edwards
1752,905377020,-93.671221,42.023229,Edwards
1753,905377050,-93.671511,42.023021,Edwards
1754,905377130,-93.6721573,42.0240278,Edwards
1755,905378040,-93.671178,42.023079,Edwards
1756,905401020,-93.66504,42.028424,ClearCr
1757,905401045,-93.666066,42.028568,ClearCr
1758,905401060,-93.666216,42.028595,ClearCr
1759,905401100,-93.666242,42.028468,ClearCr
1760,905402060,-93.665996,42.027656,Edwards
1761,905402070,-93.665994,42.027506,Edwards
1762,905402090,-93.666147,42.027332,Edwards
1763,905402110,-93.666035,42.02653,Edwards
1764,905403060,-93.66515,42.027507,Edwards
1765,905403150,-93.665571,42.027555,Edwards
1766,905425125,-93.663054,42.028381,ClearCr
1767,905426010,-93.663415,42.028236,Edwards
1768,905426030,-93.663123,42.028233,Edwards
1769,905426100,-93.662765,42.026667,Edwards
1770,905426200,-93.66357,42.026533,Edwards
1771,905427010,-93.661562,42.02821,Edwards
1772,905427030,-93.660664,42.028191,Edwards
1773,905427050,-93.660595,42.028188,Edwards
1774,905427070,-93.6608625,42.0280297,Edwards
1775,905427140,-93.660227,42.026458,Edwards
1776,905450020,-93.667776,42.024483,Edwards
1777,905451050,-93.666255,42.025846,Edwards
1778,905451300,-93.668212,42.023982,Edwards
1779,905451320,-93.667708,42.024208,Edwards
1780,905451330,-93.667534,42.024025,Edwards
1781,905451390,-93.66712,42.024949,Edwards
1782,905451410,-93.667188,42.025524,Edwards
1783,905452040,-93.665271,42.026133,Edwards
1784,905452050,-93.66527,42.025996,Edwards
1785,905452070,-93.6650659,42.0257161,Edwards
1786,905452110,-93.66526,42.025173,Edwards
1787,905452120,-93.66526,42.025036,Edwards
1788,905452140,-93.666095,42.025102,Edwards
1789,905452150,-93.666096,42.025197,Edwards
1790,905452160,-93.666097,42.02526,Edwards
1791,905453040,-93.6658876,42.0247497,Edwards
1792,905453080,-93.665799,42.024126,Edwards
1793,905475150,-93.660187,42.026308,Edwards
1794,905475160,-93.660147,42.026307,Edwards
1795,905475270,-93.66061,42.025818,SWISU
1796,905475500,-93.663366,42.024993,Edwards
1797,905475510,-93.663367,42.025019,Edwards
1798,905475520,-93.663517,42.025001,Edwards
1799,905476120,-93.6644616,42.0236702,Edwards
1800,905476170,-93.66468,42.020186,Edwards
1801,905476225,-93.6643138,42.0246868,Edwards
1802,905476230,-93.6641939,42.0246851,Edwards
1803,905477010,-93.6627359,42.0247523,Edwards
1804,905477050,-93.6618779,42.0244599,Edwards
1805,905478030,-93.66104,42.0247212,Edwards
1806,905478140,-93.658545,42.023874,Edwards
1807,905478220,-93.66057,42.023945,Edwards
1808,905479110,-93.662924,42.022902,Edwards
